side_leg_raises_start_0.00.00.00.jpg,663.0731,125.695786,-488.6614,670.9229,101.87464,-458.98462,679.773,100.5315,-459.01297,688.792,99.00396,-459.00717,647.34937,105.47361,-461.82626,638.02655,106.54758,-461.84457,628.68646,107.76429,-461.89835,700.99945,110.213585,-266.56702,618.70154,121.34288,-272.8674,683.19293,146.49387,-413.76776,649.0539,151.29857,-415.81448,782.0889,231.03386,-118.95395,574.4136,262.89038,-167.92213,871.98865,387.15225,-71.12459,552.1294,444.1254,-148.04166,806.9882,509.41327,-256.7569,634.6216,536.783,-322.8356,795.64886,555.10944,-317.8309,656.8622,576.1725,-385.16968,765.05304,540.52136,-344.8774,677.6434,550.3997,-407.75772,763.73975,526.0045,-266.0794,674.3212,536.41943,-329.72775,787.1872,553.50397,0.91573894,670.10095,570.34186,-0.10542099,831.1892,794.81244,-64.21307,715.677,793.3063,-28.761892,829.63055,960.793,228.99985,779.67053,976.76575,304.2934,822.54156,975.2357,249.7635,792.92676,993.85974,322.83618,846.4796,1045.7712,89.923,795.839,1071.9817,133.57635
side_leg_raises_start_0.00.00.00_flipped.jpg,1255.679,122.92449,-444.86145,1272.1025,100.826744,-420.7458,1281.8582,101.60167,-420.85596,1291.8079,102.25132,-420.817,1246.613,99.133095,-414.9519,1236.9347,98.22466,-414.88782,1227.1997,97.48064,-414.85965,1306.2421,118.98702,-247.43486,1217.0487,110.84338,-208.7169,1273.7263,150.03387,-375.8473,1237.2554,146.98816,-365.02365,1362.1079,264.45883,-143.07259,1145.4547,235.18234,-88.900406,1392.3188,438.1604,-135.7988,1074.3324,391.6551,-71.544334,1292.684,535.23553,-328.8781,1117.3676,512.537,-270.0796,1271.6155,574.0012,-395.92987,1121.2601,561.0122,-336.38492,1244.5984,553.1559,-419.61316,1154.6207,548.1598,-360.8608,1245.7783,539.71924,-336.6529,1159.3654,532.40125,-279.19754,1270.356,587.0693,-56.625275,1152.8132,566.4178,57.455585,1212.5776,817.6814,-155.20523,1091.792,775.7267,-87.128334,1166.1709,997.07367,103.9811,1133.2471,979.3318,247.04407,1166.4679,1015.82336,121.353935,1154.358,1003.3496,268.94952,1125.4484,1079.8484,-45.39399,1093.484,1069.5239,105.61601
side_leg_raises_start_0.00.10.26.jpg,606.92487,130.76164,-390.38678,617.3323,105.17144,-364.26382,626.98816,103.61864,-364.30902,636.8171,101.90397,-364.36572,592.31775,109.29077,-361.53552,582.8324,110.5649,-361.4033,573.35864,112.01929,-361.34497,654.56085,112.91709,-190.20253,566.77277,125.79054,-166.06569,630.72327,152.03719,-321.54416,594.96747,157.6164,-315.3268,745.5302,236.66182,-94.67258,523.95386,270.17828,-78.5035,806.15094,397.4684,-95.42433,520.6013,448.0273,-68.16306,764.5454,522.2399,-355.6314,604.1228,545.72644,-259.44592,764.59375,572.17566,-434.2778,623.2827,591.92456,-323.2578,729.32965,563.50714,-465.80304,651.94965,568.9401,-353.5814,721.6158,547.3513,-368.90744,651.1445,552.48785,-269.5567,749.6849,584.143,-33.76011,628.23865,602.14105,34.956776,788.3354,814.9598,-91.92214,679.63104,814.93097,-26.721344,800.6036,984.4722,155.70546,755.21716,987.3222,287.02164,799.7741,1001.86615,172.07845,773.3172,1004.61224,303.58762,814.5638,1070.982,35.975338,763.0267,1082.0745,144.98665
side_leg_raises_start_0.00.10.26_flipped.jpg,1309.677,132.37468,-515.3449,1325.182,108.37313,-487.9159,1335.2437,108.97508,-487.96915,1345.5082,109.477,-488.02512,1297.4589,106.30016,-486.8771,1286.715,104.99181,-486.73874,1275.9471,103.86664,-486.4922,1356.5074,123.37069,-286.80334,1260.5938,114.25599,-266.9438,1326.2123,158.64241,-435.2405,1287.5979,155.08661,-429.7199,1409.5222,270.40778,-195.19778,1182.802,237.2668,-108.70089,1427.8275,454.1115,-184.90878,1135.8322,405.60782,-57.29736,1328.9497,552.25757,-421.08575,1162.137,528.1721,-308.8856,1306.9358,592.6283,-501.74417,1157.462,578.9119,-384.88718,1280.0312,571.8028,-529.7134,1190.6338,567.75946,-424.56607,1281.3301,555.7056,-434.0225,1199.181,549.3505,-326.3983,1305.4465,587.24475,-69.46379,1182.9766,558.53235,70.09456,1245.5728,849.3172,-219.7286,1094.5925,747.6099,-131.46223,1189.5997,975.69556,180.27434,1153.7977,948.7187,269.45905,1188.9977,981.00964,216.19135,1177.6665,971.0099,301.49866,1152.3807,1058.5078,101.6569,1119.176,1041.7959,150.31519
side_leg_raises_start_0.00.13.18.jpg,610.7358,124.94741,-457.2845,619.39557,101.14832,-428.29062,628.4253,100.15691,-428.20267,637.6313,98.97821,-428.17505,594.0597,103.981766,-434.1637,584.3882,104.72691,-434.12146,574.7657,105.648094,-434.05273,649.5063,109.57784,-228.00203,562.3643,118.7509,-243.85715,630.0156,146.91928,-377.9481,595.26544,150.54187,-383.3305,736.6057,231.98346,-108.67151,509.72064,260.8079,-143.46208,810.13214,392.66534,-90.41633,519.41846,439.76767,-110.21586,767.3506,516.99725,-346.00345,599.12286,540.2226,-312.8648,765.794,565.6127,-420.46146,612.50073,585.5148,-381.15573,731.95526,557.57806,-454.28772,643.5222,565.6898,-412.54312,725.22815,542.50586,-359.05026,644.19885,549.1031,-323.903,749.57446,560.5677,-2.3336332,623.9039,578.9601,2.883112,811.3384,796.4385,-118.9977,690.93353,802.1515,-42.8392,802.6921,993.20087,147.20186,776.3318,984.2372,265.38782,788.67566,1013.38965,164.81761,792.8864,1003.4921,280.5149,831.6977,1089.6259,0.9414784,799.7944,1080.7438,88.93297
side_leg_raises_start_0.00.13.18_flipped.jpg,1312.1078,125.412994,-471.92245,1327.1146,103.11595,-444.60858,1336.7196,103.82231,-444.59802,1346.5411,104.42867,-444.63315,1300.819,101.066185,-442.4792,1290.7572,99.84174,-442.42032,1280.6493,98.797386,-442.27036,1357.5463,119.283615,-253.8668,1267.1958,110.38144,-232.18443,1328.3834,151.94458,-396.98456,1291.5845,148.34729,-390.9313,1408.1572,268.63052,-151.47812,1188.6147,237.27454,-89.39059,1430.6245,447.92612,-126.24487,1132.9948,402.58984,-20.378708,1329.7418,552.3822,-327.1339,1160.5509,526.3275,-260.75928,1307.2219,592.4006,-396.66687,1158.686,575.89386,-333.88547,1283.261,571.3571,-424.50882,1189.5345,563.80194,-372.01498,1287.0576,555.62085,-339.19955,1197.0312,545.5727,-277.44553,1307.9856,591.87695,-47.336437,1185.171,567.3427,47.97965,1256.0349,860.3542,-156.86676,1113.9333,779.4085,-138.56815,1187.6187,996.6917,233.39108,1156.9565,969.5593,292.48804,1182.5096,1005.4089,266.0389,1176.1604,987.92236,326.98663,1153.5001,1078.5835,129.2917,1128.0278,1066.6088,174.78293
side_leg_raises_start_0.00.17.01.jpg,612.5833,113.130394,-477.6505,622.2153,91.16152,-448.08572,631.19464,90.7188,-447.98187,640.3258,90.090004,-447.99615,597.77423,92.316765,-450.47946,588.2907,92.43888,-450.48254,578.83826,92.76615,-450.42294,652.0085,102.10738,-249.05931,567.9695,105.82831,-249.75526,631.70496,135.82938,-398.03323,597.15326,137.47421,-399.2633,739.4398,226.02576,-136.00702,517.411,252.37965,-135.67487,842.234,388.9867,-147.90103,527.9069,424.4126,-83.23692,772.1644,526.1441,-346.63132,637.2501,539.6382,-271.85275,762.69977,575.00586,-411.2732,660.21436,588.1544,-337.48514,729.96246,564.3505,-433.6522,689.60986,568.8748,-366.2794,728.46277,548.1055,-355.301,685.32935,551.0833,-281.94992,755.3058,562.5681,-40.183678,635.35895,587.5041,40.699173,810.00916,805.40466,-146.62486,696.63245,840.66394,-39.496452,832.427,994.69257,179.79643,827.81274,986.9596,416.98697,831.7083,1013.0858,204.89873,852.4627,995.3883,452.27704,852.84143,1090.8885,43.551582,846.6245,1091.2161,317.0931
side_leg_raises_start_0.00.17.01_flipped.jpg,1300.6863,113.64905,-478.5224,1317.1786,91.076324,-453.39374,1327.378,91.5692,-453.3927,1337.8024,91.9612,-453.41882,1290.04,89.758965,-445.46164,1280.0198,88.8916,-445.4511,1269.9377,88.2022,-445.31683,1354.1489,108.41217,-273.94748,1260.8623,101.63428,-225.20036,1320.6389,142.02351,-408.30942,1283.09,139.52971,-394.50223,1416.5314,268.86417,-172.34161,1180.2178,231.3244,-95.94008,1425.3761,451.65814,-142.49773,1105.2126,395.92572,-45.0018,1303.1533,550.0517,-327.518,1148.4602,527.8848,-281.58606,1275.8127,588.77844,-395.76602,1151.481,576.8801,-354.32877,1253.1493,567.93317,-423.90414,1182.2831,565.3525,-384.93942,1259.0435,552.4292,-339.00742,1187.7928,547.169,-295.98944,1295.2559,617.8059,-47.57598,1164.6105,586.34015,48.17698,1222.5195,892.99786,-167.54059,1076.3812,798.8114,-192.90416,1160.5914,963.20197,341.79013,1151.8069,971.3264,310.35944,1159.8632,960.64716,389.5672,1174.4209,983.22754,355.18854,1119.2294,1028.5155,299.1155,1133.1,1066.8268,228.65515
side_leg_raises_start_0.00.20.03.jpg,587.7547,121.29959,-395.3596,597.54193,97.70971,-366.1183,606.84174,96.83533,-366.13248,616.29443,95.77434,-366.21387,573.2554,99.88655,-367.248,563.75244,100.425865,-367.25592,554.2529,101.14703,-367.21625,630.1922,107.53699,-190.33589,545.5112,114.54876,-181.6018,608.9661,143.30875,-326.53906,573.6445,146.44632,-325.15433,719.92834,230.72862,-100.98479,499.96283,262.11664,-104.46654,808.9108,392.31833,-105.97337,515.3894,438.5038,-73.10298,756.8887,522.50604,-293.7163,607.3534,548.9018,-237.43666,753.19,570.2669,-356.47144,625.64075,596.47864,-298.12198,719.51337,561.6863,-380.0325,653.82794,578.1904,-322.92923,714.13043,545.7471,-302.94305,652.7648,560.0198,-246.277,737.33655,567.1611,-32.569077,617.4565,590.81024,33.383244,804.47485,796.3932,-78.889,678.83344,823.7144,2.1071367,828.237,971.5364,196.60661,774.1939,980.2649,382.50073,827.9551,988.2644,218.3753,796.63214,993.40515,410.3767,846.77985,1064.8903,92.187805,775.61395,1080.8082,284.84747
side_leg_raises_start_0.00.20.03_flipped.jpg,1328.0577,117.07688,-490.43295,1343.5863,96.218864,-466.26556,1352.9034,96.869606,-466.29388,1362.4438,97.42547,-466.37946,1317.9844,94.38108,-459.27563,1308.5615,93.35394,-459.22034,1299.0842,92.49633,-459.0594,1375.3716,112.62796,-285.2862,1288.7083,104.47312,-243.82791,1344.726,144.11899,-419.3171,1309.9352,140.89754,-407.25687,1433.3185,270.32037,-182.40863,1206.1102,233.35759,-94.79923,1438.623,457.77185,-146.77525,1135.2399,399.40945,-24.02863,1328.7423,553.62555,-358.47504,1165.4813,521.73334,-297.1051,1300.1975,591.4988,-432.69354,1166.5056,570.6204,-371.08774,1281.4325,569.932,-461.71042,1194.6721,557.66046,-409.77798,1287.0244,553.8464,-370.4124,1201.3738,538.93756,-314.90176,1317.8989,600.7124,-48.535934,1191.7698,567.9146,49.14461,1243.2646,873.9023,-177.44269,1083.4968,755.8572,-286.1457,1164.4269,972.38116,260.19672,1138.0852,939.5243,205.8099,1159.0756,973.26,298.40054,1159.9246,951.9815,249.42358,1126.8749,1048.9691,177.16013,1110.0084,1040.2515,116.110695
